hyb	chr_num	allele	cell_id	z	x	y	z.hat	x.hat	y.hat
11	1787	CAST	12027	6509.11915715366	8321.05183409514	72079.0898428957	34.3063655754598	77.8289626981642	659.906968902536
12	1787	CAST	12027	6568.75276143926	8119.61540305649	71984.1765229411	34.6045335968878	75.9809220464335	659.036204499283
25	1787	CAST	12027	6337.95507284114	8168.58401563415	72215.9928927076	33.4505451538972	76.4301753728341	661.162960185214
31	1787	CAST	12027	6333.82821815544	8402.52050550919	72537.6063118913	33.4299108804687	78.5763817019629	664.113542012587
32	1787	CAST	12027	6319.62626634281	8484.94306416179	72565.4468657627	33.3589011214055	79.3325519648308	664.368959938013
33	1787	CAST	12027	6364.76076925985	8231.06335822408	72418.8427474601	33.5845736359907	77.0033803507233	663.02396802698
34	1787	CAST	12027	6444.84281347688	8299.96247853639	72446.8972361283	33.9849838570759	77.6354823719372	663.281348656964
35	1787	CAST	12027	6440.42651548056	8013.65932745368	72028.3662935162	33.9629023670943	75.0088479583343	659.441615238504
37	1787	CAST	12027	6579.13998170324	8289.58346900453	72183.7587549618	34.6564696982077	77.5402621010027	660.867234150849
38	1787	CAST	12027	6660.60125412348	8318.22954993062	72313.1939404017	35.0637760603089	77.8030701828934	662.054712916352
39	1787	CAST	12027	6626.14272523758	8465.24423774149	72139.4411283486	34.8914834158794	79.1518287866629	660.460650420453
40	1787	CAST	12027	6731.42229285453	8241.25839576738	72426.6219269946	35.4178812539641	77.0969128052491	663.095336646563
3	1793	CAST	12030	3173.2492926259	203626.30411231	77855.2501889614	17.627016252821	1869.62026800289	712.899265655433
6	1793	CAST	12030	2920.83148967377	203861.826004496	78036.4753193714	16.3649272380603	1871.78101930735	714.561881530754
7	1793	CAST	12030	3190.61286438058	203795.116396338	78126.8763969834	17.7138341115944	1871.1690045536	715.391249215267
9	1793	CAST	12030	2741.5103382702	203676.605771325	78112.5088229777	15.4683214810425	1870.08175111312	715.259436609711
10	1793	CAST	12030	2830.7353014612	203698.045030218	78091.0130987856	15.9144462969975	1870.27844156168	715.062228130884
12	1793	CAST	12030	3053.51625584687	203381.116239539	78454.3660339923	17.0283510689259	1867.37083797747	718.395741297918
13	1793	CAST	12030	2751.36092469595	203671.927772909	78213.0594174547	15.5175744131712	1870.03883369646	716.181919127848
14	1793	CAST	12030	2692.13064422784	203705.793942092	78193.1150720487	15.2214230108307	1870.3495324963	715.998943481921
15	1793	CAST	12030	2879.9800763128	203671.772250243	78294.4612084194	16.1606701712555	1870.03740688301	716.928724549543
16	1793	CAST	12030	2877.64826618922	203713.532505228	78332.4006163982	16.1490111206376	1870.42052848837	717.276792512651
17	1793	CAST	12030	2767.81250022421	203922.915765843	78225.7360747892	15.5998322908126	1872.34147583347	716.298218736422
18	1793	CAST	12030	2639.494846733	203857.586473522	78079.7849292464	14.9582440233565	1871.74212452777	714.959217401167
19	1793	CAST	12030	2549.46419524288	203985.499060777	78263.0760346089	14.5080907659059	1872.91563450258	716.640787175134
20	1793	CAST	12030	2585.1536684656	203928.658657681	78242.5931620605	14.6865381320195	1872.39416291454	716.452870913222
21	1793	CAST	12030	2615.71942755516	203881.599113108	78153.9820839478	14.8393669274673	1871.96242397351	715.639925242464
24	1793	CAST	12030	2889.80273291571	203692.366691447	78256.4627304263	16.2097834542701	1870.22634671057	716.580114659698
25	1793	CAST	12030	2990.79401202887	203660.776940305	78132.2845182204	16.7147398498359	1869.9365324799	715.440865006432
26	1793	CAST	12030	2676.79032007449	203791.908001543	78084.5725800484	15.1447213900639	1871.13956973897	715.003140803019
27	1793	CAST	12030	2938.02219134266	203706.468611114	78396.7607941188	16.4508807464048	1870.35572212035	717.867252858711
29	1793	CAST	12030	2726.89169527182	203900.67190962	78099.2997220624	15.3952282660506	1872.13740375802	715.138252197644
31	1793	CAST	12030	2720.76570544881	203968.883140962	78302.1995519094	15.3645983169355	1872.76319487126	716.999718526515
32	1793	CAST	12030	2383.20147674244	203955.576947222	78204.6339597993	13.6767771734037	1872.64111969933	716.104621351193
33	1793	CAST	12030	2976.54287134193	203800.574417363	78221.968490488	16.6434841464012	1871.21907814099	716.263653742833
35	1793	CAST	12030	2771.16584914256	203642.825167484	78146.501827342	15.6165990354043	1869.77183731641	715.571299035071
38	1793	CAST	12030	2634.51707000946	203786.457652355	78070.1359110802	14.9333551397388	1871.08956653541	714.870694298724
39	1793	CAST	12030	3075.20964133066	203507.288937014	77921.9064767433	17.1368179963448	1868.52838566072	713.510791231413
5	1807	CAST	12037	5445.48415303847	90841.037392711	94380.4162843496	28.9881905548838	834.893050391888	864.50629405349
6	1807	CAST	12037	5437.51268778847	90805.8097909155	94395.093859309	28.9483332286339	834.56986138459	864.640950704493
7	1807	CAST	12037	5141.61126720632	91304.3531234131	94450.472899789	27.4688261257231	839.143653425852	865.149015296052
